gene,mean_AD,mean_Control,log2FC,t_stat,p_value,p_adj
NFYA,8.17754573235858,8.107660288558659,0.06988544379992057,0.4192497471868158,0.6813521007767136,0.7701639282838579
YWHAEP7,5.517574209214204,5.30482250405377,0.21275170516043396,0.41582736235908235,0.6819470661189716,0.7707540292893883
MGC16275,5.727745807261993,5.8893041198413405,-0.1615583125793476,-0.4153056488971987,0.6821436048925529,0.7708937403591166
FBXO28,8.80249549887721,8.878521822561598,-0.07602632368438833,-0.4180272284488688,0.6823441548589676,0.7710379541436821
RPL39,12.900291401898164,12.981043586256227,-0.08075218435806342,-0.41437463274798714,0.6828100078030865,0.7714818931687075
MESDC2,8.988701696368484,8.902504577757018,0.08619711861146584,0.4142516275773097,0.6830426432913165,0.7716622616471633
SHANK3,11.265278652926531,11.126873061927153,0.138405590999378,0.41425049122953245,0.6831719926210221,0.77172591728968
C1QTNF7,5.047758247261987,4.864962597600965,0.18279564966102146,0.4145583463933228,0.6834900630441373,0.7720027199956806
RFXAP,6.31263561228099,6.488143272173817,-0.17550765989282713,-0.41385817285831467,0.683597297002317,0.7720413489969543
UBE2I,8.573710889944131,8.464183443784611,0.10952744615951993,0.4127456252411728,0.6839814271494588,0.7722788243140749
LAYN,7.612404983979914,7.735953002432212,-0.1235480184522979,-0.4125766247986336,0.6840997929124016,0.7722788243140749
IFI27L1,8.911867485908937,8.841582860053038,0.07028462585589956,0.41303065209202217,0.6840130490125752,0.7722788243140749
ENTPD5,7.043467567569067,7.1979904771369165,-0.15452290956784953,-0.41356883602491323,0.6840805050161911,0.7722788243140749
ASAP1,10.448531137121599,10.3846509291659,0.06388020795569815,0.4124837111551843,0.6843033714507407,0.7724261547897255
HKR1,6.344897717178235,6.530566507527079,-0.18566879034884476,-0.41197633734088296,0.684545985499627,0.7726175115008069
AHSA1,9.198694343755076,9.31529112650482,-0.11659678274974361,-0.41368137148647605,0.6847851978596886,0.7727224942970504
PKIB,5.7151905356924,5.867836318057349,-0.15264578236494852,-0.4124488212543066,0.6847824191613182,0.7727224942970504
TAS2R50,5.080591800090302,4.864793883880131,0.21579791621017108,0.4119451131412709,0.6850591561719955,0.7729491236945422
WDR36,6.733845731497283,6.638364004545376,0.09548172695190704,0.4105665716735883,0.6856014474172727,0.7733958916495559
TCHP,9.56563590613121,9.46738700802218,0.09824889810902881,0.41104246528799737,0.6855407767591998,0.7733958916495559
LMBRD1,8.455442576779632,8.306406062543694,0.149036514235938,0.41009964399844984,0.6859561835559729,0.7737134887292135
VPS26A,9.817015849716615,9.723907158025627,0.09310869169098801,0.40986146906478843,0.6863550310288657,0.774080767417704
OSBPL7,8.821196503946522,8.92571151581217,-0.10451501186564727,-0.41045704019186063,0.6869002495725638,0.7745111895185055
BID,8.210321902986422,8.28294147492954,-0.07261957194311819,-0.40866153860480087,0.6869564764852434,0.7745111895185055
FAM120B,7.30800062111867,7.208517332966215,0.099483288152455,0.411772971550487,0.6868290360560416,0.7745111895185055
BBS7,8.372322604864674,8.482708953575024,-0.11038634871034958,-0.41083642870983655,0.6870876099890948,0.774576423717044
AHCY,7.120226564229576,6.971981118728911,0.14824544550066499,0.4080846153757284,0.6874685756442673,0.7749232579585786
C2orf76,5.956520131589356,6.091084353479593,-0.13456422189023698,-0.40939568663853954,0.6877471317325198,0.7749893326451834
SCN1A,9.27835717310884,9.135297786108927,0.14305938699991394,0.4078680627790452,0.6877255757103553,0.7749893326451834
TLN1,7.161721971599869,7.339816343929982,-0.17809437233011316,-0.40891313947318636,0.6876447693524845,0.7749893326451834
RP11-82L18.2,8.49733355045791,8.397327006699658,0.10000654375825135,0.4076680366914562,0.6881833598725902,0.7753982410161107
ARFGEF2,8.877890694400039,8.77101634555592,0.10687434884411928,0.40930548060318633,0.6883360098708861,0.7754875797021354
MED4,7.604884010077818,7.436176875533561,0.168707134544257,0.40684032880091114,0.6885818181031428,0.775681841343598
PTPRO,14.182879575758122,14.014055284222614,0.1688242915355076,0.40604818453272984,0.6890132740668534,0.776085169969175
INSIG2,7.400030188400315,7.304048750864595,0.09598143753571975,0.4055991724697794,0.6891526926864914,0.7761595050488921
SLC35G2,7.3729238356848565,7.521832215020405,-0.14890837933554835,-0.40529412308928814,0.6893666055224519,0.7763177146029444
FAM65B,7.776156015176123,7.6852954048300255,0.09086061034609738,0.4067330256869421,0.6895786160882862,0.7764737484735059
CHMP4B,8.23823762337432,8.404205858456073,-0.16596823508175262,-0.4075412278100366,0.6899232848199722,0.7767791078743131
RFK,9.398479670489909,9.546006526777187,-0.14752685628727846,-0.4042047194479548,0.6903101838545704,0.7771319439325521
LOC654342,7.229155350025091,7.331830310708648,-0.10267496068355708,-0.4039232022122026,0.6904846352754038,0.7771948711888308
LCP2,5.535321614409178,5.276601825430996,0.2587197889781825,0.4038234273134032,0.6905131236595875,0.7771948711888308
L3MBTL3,7.209931523643567,7.336501874129174,-0.12657035048560683,-0.40318351010265985,0.6913752424839681,0.7780823686040697
ASB6,7.4741815920012185,7.577032847317515,-0.10285125531629635,-0.40275876508838343,0.691475309250868,0.7781121454216442
CETN3,7.844944235215945,7.983081843835806,-0.13813760861986069,-0.4020340393789794,0.6917769158369521,0.7783249945387999
GPR83,6.618636072451603,6.761064013842981,-0.14242794139137782,-0.4036351590940004,0.6918117158912651,0.7783249945387999
KCNS2,6.401007154522792,6.573226746892895,-0.1722195923701033,-0.40329998285686863,0.6923729285628236,0.7788734945022463
SYNPO,8.811262969397983,8.923707331805941,-0.11244436240795785,-0.40410768868512603,0.6926681214648029,0.7791226550334572
USO1,7.568827139185738,7.75594319996409,-0.18711606077835174,-0.40063950270904547,0.6927426776872577,0.7791236137708268
GPR176,8.453285831721013,8.376472912042903,0.07681291967810999,0.4002011605162692,0.6930507217083046,0.7792439395588099
RALBP1,9.966098437329396,9.887097962118387,0.07900047521100895,0.40029007654829835,0.6930693529197374,0.7792439395588099
PLCH1,7.568804556271087,7.688988115584274,-0.1201835593131868,-0.40264099319110214,0.6930708087912146,0.7792439395588099
MAN1A1,7.849498542169701,8.01390617944975,-0.16440763728004892,-0.39946437023782877,0.6935849004855723,0.7797390176574482
CHML,7.258306231780949,7.118170880725596,0.14013535105535357,0.39945539584279227,0.6938615213747876,0.7798841193463988
LOC100506325,5.984835523923811,6.140462739966173,-0.15562721604236174,-0.39915846661005155,0.6938068847530173,0.7798841193463988
SRSF12,6.998014128010939,7.101135464435268,-0.10312133642432908,-0.39888555364279743,0.6940564952492014,0.779937409511992
CSK,8.672923017738343,8.558843930899119,0.11407908683922408,0.3992138006981665,0.6939995107146523,0.779937409511992
BNIP3L,9.711343792226174,9.79482812660986,-0.08348433438368552,-0.3987685339679186,0.6941306625217092,0.7799378436986595
SKIDA1,5.368383997946754,5.576772692559585,-0.2083886946128306,-0.39831665836821084,0.6944199431735242,0.7801799574117679
MANEA,6.163842939633652,6.272872143429202,-0.1090292037955507,-0.3981444634580363,0.6945562599556508,0.780250183208415
ARHGAP27,6.371561579109539,6.514689468349266,-0.14312788923972697,-0.3977880171729216,0.694822043074553,0.7804658184402401
BCL10,9.170780268154953,9.259363813106084,-0.08858354495113119,-0.3978164470323067,0.6954485751283943,0.7809206381646756
POT1,7.373160350795288,7.530485148929888,-0.15732479813459932,-0.39706455176058403,0.6954185902876632,0.7809206381646756
PGBD1,6.902427599799422,6.813854151868603,0.0885734479308189,0.3971223902181281,0.695378665112998,0.7809206381646756
SLC25A46,8.283183486520823,8.4351551820766,-0.15197169555577794,-0.3970167035805335,0.695641429812424,0.7810542277798337
RPS29,12.32727216776476,12.40365797858132,-0.0763858108165607,-0.396363313656892,0.6962873702088974,0.7816964518349888
SNX25,7.433789706280639,7.563921735946023,-0.13013202966538362,-0.3949911990871624,0.6968439672100648,0.7822382475711581
EFHC2,7.836195710588567,7.764250209576883,0.07194550101168407,0.3949926052351482,0.6974865291671506,0.7828764174799266
UBE3C,7.7026870554029045,7.836691486012797,-0.13400443060989264,-0.3944214304530501,0.6976068889180094,0.7829082073385947
WDR31,6.980032291746026,6.8496895280295025,0.13034276371652354,0.3947860087578604,0.6977370373036516,0.7829082073385947
KBTBD7,6.486798016902059,6.624751834511287,-0.13795381760922787,-0.3940776840212066,0.6976747240673206,0.7829082073385947
STUB1,10.079326742399335,9.975443022397325,0.10388372000200974,0.3948002379819585,0.6980756929154432,0.7832050679058746
MGAT3,8.069327596113329,8.12566218217366,-0.056334586060330594,-0.39303488679716253,0.6983370328779852,0.7833320006953715
AKTIP,7.683193896656007,7.8918331830592985,-0.2086392864032911,-0.3936328493798675,0.698329241282401,0.7833320006953715
SOD1,10.443375907263292,10.596056294531106,-0.1526803872678144,-0.3932893144358306,0.6984848553538434,0.7834146849809527
CDKL3,6.5985340133287735,6.694096822179288,-0.09556280885051471,-0.3925111998245622,0.6986531653277738,0.7835203278888072
SLU7,8.343037361135718,8.530837917491654,-0.18780055635593662,-0.3927282138002189,0.6988839693485619,0.7836960263056802
ERMARD,7.855079664170249,7.9296322927952465,-0.07455262862499712,-0.3935960558679743,0.6993318746677599,0.78403194899914
PFDN2,9.16097375085791,9.243103010921606,-0.08212926006369692,-0.39397040062497574,0.6992988477033908,0.78403194899914
TIMM9,8.124610292912346,8.181535806134871,-0.05692551322252548,-0.39430604873937397,0.6995715395484061,0.7842174702615272
NDUFS4,7.641893243580147,7.721183654745981,-0.07929041116583413,-0.39103426955718995,0.6998422607672263,0.7844377625458965
RAD50,7.836673539000019,7.748200975353287,0.08847256364673228,0.39116865426757724,0.6999210525567894,0.7844429014607528
TMEM167B,8.121210654376727,8.268107626050254,-0.14689697167352733,-0.3908805208288381,0.7000159693372584,0.7844661096007801
ATG10,5.599132755646423,5.777300746312197,-0.1781679906657745,-0.39048231083160995,0.7003217637261911,0.7846424339533192
B3GNT2,7.407315357951575,7.522560392882074,-0.1152450349304992,-0.3902818096050615,0.700266917250018,0.7846424339533192
BLCAP,10.932004174406897,10.852325036316895,0.07967913809000216,0.3902042581523962,0.7004690513313502,0.7847242837668188
TMEM235,7.845662599657875,7.646414940093304,0.19924765956457158,0.3897805419024464,0.7009955615194675,0.7852309082147176
EML5,5.400906269571908,5.569822111454286,-0.16891584188237818,-0.38931382166934425,0.7012821371290325,0.7853378762548472
ISY1,7.506445942979314,7.423204473594679,0.08324146938463439,0.3904939889128184,0.7012234507515753,0.7853378762548472
NLGN1,7.718801523898979,7.819961175119441,-0.10115965122046155,-0.3889736290718181,0.7013139297933741,0.7853378762548472
FAM106A,6.413588094409822,6.509029309711546,-0.09544121530172411,-0.38816893128280744,0.7017981331336083,0.7857968504772135
BRD2,11.03416991697957,10.904031644073259,0.13013827290631141,0.38728993755850366,0.7024399304162475,0.7864321652647907
TMEM176B,6.345123625495615,6.453372612473324,-0.10824898697770902,-0.3869456754600645,0.7029176298944331,0.7868836456225831
GGCT,9.315179378523949,9.430716484596026,-0.11553710607207712,-0.38647865404892356,0.7033037207020424,0.7872324895744695
WRAP53,8.161414410177583,8.08079622360286,0.08061818657472308,0.38861369856097616,0.7038893505387535,0.7878045870349564
TYW5,6.979597449530644,7.067503260788656,-0.087905811258012,-0.38495134693265914,0.7041830475973176,0.7880498619681605
AGPAT4,8.115425307654952,7.979584088441694,0.1358412192132583,0.3842144633695488,0.7047354735759155,0.7885845973505877
TMEM254,6.049522457758745,6.180998415139456,-0.13147595738071072,-0.38543124969358433,0.7048192149027183,0.7885948264962569
RNF169,7.024871936580858,6.87756770878246,0.14730422779839802,0.38364084911445506,0.7051230202254014,0.7888410400629233
CTBP1,9.953264357135668,10.004784878121946,-0.05152052098627813,-0.38365838744616076,0.7051885184556452,0.7888410400629233
MED12,7.037353921290665,6.910711070858834,0.1266428504318302,0.3836902295113977,0.7054064370363702,0.7890013168883153
BASP1,12.863859924179874,12.925654963152196,-0.0617950389723223,-0.3825349936218671,0.7061787253296634,0.7894988414534398
TNRC6C-AS1,7.944635870836611,7.852021999434866,0.0926138714017446,0.38239882873219366,0.7060653305743736,0.7894988414534398
MYT1L,10.738743103087751,10.839706009331573,-0.1009629062438222,-0.3821444313326835,0.7062246755069272,0.7894988414534398
ATG9A,8.267564405064922,8.332129268433134,-0.06456486336821143,-0.3846613351023576,0.7059921342426129,0.7894988414534398
TMEM107,7.458688460346674,7.404555700849409,0.05413275949726515,0.3821407985888248,0.7062151537945508,0.7894988414534398
PCDHB6,5.856660221553587,5.960435215669806,-0.10377499411621915,-0.3837549051958467,0.7064380865579168,0.7896539085337568
NSUN4,6.25992493477934,6.380424418797778,-0.12049948401843835,-0.3829552904166147,0.70653287377589,0.7896763595564531
NSMCE2,7.119620182271123,7.200603993705917,-0.08098381143479383,-0.3810634522644911,0.7071932863234471,0.790330926073069
SPECC1,6.258665515522817,6.109815138323243,0.14885037719957417,0.38155776197669483,0.7074264741931007,0.7905079554646159
FN3KRP,8.473669182895282,8.57357325052145,-0.09990406762616821,-0.3801653853620496,0.7076590976486229,0.7906843167998724
COLGALT1,8.390436447428176,8.313728684522847,0.07670776290532899,0.3802727219048547,0.7078412493223752,0.7908042534968114
CASD1,7.654848609795986,7.8784507285872944,-0.22360211879130887,-0.38243297985060903,0.7080169831154597,0.790916995510253
PREB,7.905458310561248,7.992540270262501,-0.0870819597012531,-0.3795536811406003,0.708138436407195,0.7909690840300568
DRAM2,6.5994374683272685,6.489021745573074,0.11041572275419487,0.37950216342587473,0.7082595150908471,0.7910207431616846
PHF20,10.071239287102795,9.965923858952872,0.10531542814992356,0.3791000135527321,0.7084711262490041,0.7911734920323497
PTCD2,6.244432785454693,6.435587196816593,-0.19115441136190015,-0.3793129992256357,0.708565474795737,0.791195271370628
LOC80154,8.069734829904263,7.938488755850927,0.13124607405333588,0.37855665642009084,0.7088248314363665,0.7914012772617057
ERV3-2,6.164914506961786,6.062770952715976,0.10214355424581001,0.37845745515263807,0.7090788308200491,0.7916012589078825
PIAS2,8.1855681727742,8.102309627430316,0.08325854534388455,0.38005167006003004,0.7091702677649071,0.7916197360657691
ADIPOR1,7.4237731570878225,7.304260084260473,0.11951307282734991,0.3781943825703097,0.7094129493476774,0.7916446784806209
KNOP1,8.174438022661445,8.291200952679468,-0.11676293001802307,-0.37938125979114623,0.709361647318735,0.7916446784806209
AK094644,8.961104848488208,9.083086246040088,-0.12198139755187931,-0.37849421536426686,0.7094172773859542,0.7916446784806209
BRD4,10.642540326496956,10.76597710429124,-0.12343677779428397,-0.37819197413754796,0.7095980008712125,0.7917627683354008
ASUN,7.024316233662934,6.9105451196645555,0.11377111399837858,0.37728015231209416,0.7097651010751403,0.7918133112457365
TSPAN7,10.413508719601547,10.289766689709706,0.12374202989184013,0.37729735963788397,0.7097931073091098,0.7918133112457365
ZNF121,8.336640766791387,8.417451232183375,-0.08081046539198766,-0.3764470214686892,0.7103687449112457,0.7923718478903428
KIF3C,9.738239127729313,9.64091055004991,0.09732857767940395,0.37449847663992797,0.7118289251309057,0.7939168144712814
LPAR3,5.3637967871094805,5.175626333215423,0.18817045389405784,0.3742270222809358,0.7119900743059413,0.7940127730233257
ARHGAP21,9.337849222866863,9.24059656125104,0.09725266161582269,0.3737182384874125,0.7123729196308214,0.7943559212465625
PLAG1,6.827342316158486,6.979424261320509,-0.15208194516202322,-0.37595166177536865,0.7127604662707856,0.7947042388934157
PRKAR2A,9.744471027418351,9.841700763823118,-0.09722973640476695,-0.37293867976309836,0.7129318953239882,0.7948115445549334
SPIN4,7.405886754407871,7.280268263023132,0.12561849138473935,0.37312785920659525,0.7135851400213837,0.7954559227212958
ATAD3B,8.125189244958397,8.225391875586308,-0.10020263062791024,-0.37172087743979043,0.713842465657859,0.7956588680376664
PRR22,6.5010974868356595,6.336817316203542,0.16428017063211708,0.37303112067698335,0.7139971256372092,0.7957473500380535
ZFP62,7.844688620512859,7.748242295038974,0.09644632547388543,0.3718718274413835,0.7141970054462381,0.7958862054155791
EMC2,8.325776858109654,8.214157278753234,0.11161957935641986,0.3715384170880006,0.7143522481289633,0.7959752940836166
